id,Region,Year,male_participants,female_participants,total_participants,male_gold_medals,male_silver_medals,male_bronze_medals,female_gold_medals,female_silver_medals,female_bronze_medals,male_total_medals,female_total_medals,total_medals
1936_AFG,AFG,1936,15,0,15,0,0,0,0,0,0,0,0,0
1948_AFG,AFG,1948,25,0,25,0,0,0,0,0,0,0,0,0
1956_AFG,AFG,1956,12,0,12,0,0,0,0,0,0,0,0,0
1960_AFG,AFG,1960,12,0,12,0,0,0,0,0,0,0,0,0
1964_AFG,AFG,1964,8,0,8,0,0,0,0,0,0,0,0,0
1968_AFG,AFG,1968,5,0,5,0,0,0,0,0,0,0,0,0
1972_AFG,AFG,1972,8,0,8,0,0,0,0,0,0,0,0,0
1980_AFG,AFG,1980,11,0,11,0,0,0,0,0,0,0,0,0
1988_AFG,AFG,1988,5,0,5,0,0,0,0,0,0,0,0,0
1996_AFG,AFG,1996,2,0,2,0,0,0,0,0,0,0,0,0
2004_AFG,AFG,2004,3,2,5,0,0,0,0,0,0,0,0,0
2008_AFG,AFG,2008,3,1,4,0,0,1,0,0,0,1,0,1
2012_AFG,AFG,2012,5,1,6,0,0,1,0,0,0,1,0,1
2016_AFG,AFG,2016,2,1,3,0,0,0,0,0,0,0,0,0
1952_AHO,AHO,1952,11,0,11,0,0,0,0,0,0,0,0,0
1960_AHO,AHO,1960,5,0,5,0,0,0,0,0,0,0,0,0
1964_AHO,AHO,1964,4,0,4,0,0,0,0,0,0,0,0,0
1968_AHO,AHO,1968,3,2,5,0,0,0,0,0,0,0,0,0
1972_AHO,AHO,1972,2,0,2,0,0,0,0,0,0,0,0,0
1976_AHO,AHO,1976,4,0,4,0,0,0,0,0,0,0,0,0
1984_AHO,AHO,1984,3,5,8,0,0,0,0,0,0,0,0,0
1988_AHO,AHO,1988,4,1,5,0,1,0,0,0,0,1,0,1
1992_AHO,AHO,1992,5,1,6,0,0,0,0,0,0,0,0,0
1996_AHO,AHO,1996,6,0,6,0,0,0,0,0,0,0,0,0
2000_AHO,AHO,2000,6,1,7,0,0,0,0,0,0,0,0,0
2004_AHO,AHO,2004,3,0,3,0,0,0,0,0,0,0,0,0
2008_AHO,AHO,2008,3,0,3,0,0,0,0,0,0,0,0,0
1972_ALB,ALB,1972,4,1,5,0,0,0,0,0,0,0,0,0
1992_ALB,ALB,1992,5,2,7,0,0,0,0,0,0,0,0,0
1996_ALB,ALB,1996,3,4,7,0,0,0,0,0,0,0,0,0
2000_ALB,ALB,2000,2,2,4,0,0,0,0,0,0,0,0,0
2004_ALB,ALB,2004,5,2,7,0,0,0,0,0,0,0,0,0
2008_ALB,ALB,2008,7,4,11,0,0,0,0,0,0,0,0,0
2012_ALB,ALB,2012,6,3,9,0,0,0,0,0,0,0,0,0
2016_ALB,ALB,2016,3,3,6,0,0,0,0,0,0,0,0,0
1964_ALG,ALG,1964,1,0,1,0,0,0,0,0,0,0,0,0
1968_ALG,ALG,1968,3,0,3,0,0,0,0,0,0,0,0,0
1972_ALG,ALG,1972,5,0,5,0,0,0,0,0,0,0,0,0
1980_ALG,ALG,1980,54,0,54,0,0,0,0,0,0,0,0,0
1984_ALG,ALG,1984,33,0,33,0,0,2,0,0,0,2,0,2
1988_ALG,ALG,1988,40,2,42,0,0,0,0,0,0,0,0,0
1992_ALG,ALG,1992,36,3,39,0,0,1,1,0,0,1,1,2
1996_ALG,ALG,1996,39,6,45,2,0,1,0,0,0,3,0,3
2000_ALG,ALG,2000,37,10,47,0,1,3,1,0,0,4,1,5
2004_ALG,ALG,2004,46,15,61,0,0,0,0,0,0,0,0,0
2008_ALG,ALG,2008,34,22,56,0,1,0,0,0,1,1,1,2
2012_ALG,ALG,2012,21,17,38,1,0,0,0,0,0,1,0,1
2016_ALG,ALG,2016,54,10,64,0,0,0,0,0,0,0,0,0
1976_AND,AND,1976,8,0,8,0,0,0,0,0,0,0,0,0
1980_AND,AND,1980,5,0,5,0,0,0,0,0,0,0,0,0
1984_AND,AND,1984,4,0,4,0,0,0,0,0,0,0,0,0
1988_AND,AND,1988,5,2,7,0,0,0,0,0,0,0,0,0
1992_AND,AND,1992,11,2,13,0,0,0,0,0,0,0,0,0
1996_AND,AND,1996,6,2,8,0,0,0,0,0,0,0,0,0
2000_AND,AND,2000,3,2,5,0,0,0,0,0,0,0,0,0
2004_AND,AND,2004,4,2,6,0,0,0,0,0,0,0,0,0
2008_AND,AND,2008,3,2,5,0,0,0,0,0,0,0,0,0
2012_AND,AND,2012,4,2,6,0,0,0,0,0,0,0,0,0
2016_AND,AND,2016,2,2,4,0,0,0,0,0,0,0,0,0
1980_ANG,ANG,1980,10,1,11,0,0,0,0,0,0,0,0,0
1988_ANG,ANG,1988,19,5,24,0,0,0,0,0,0,0,0,0
1992_ANG,ANG,1992,25,3,28,0,0,0,0,0,0,0,0,0
1996_ANG,ANG,1996,13,15,28,0,0,0,0,0,0,0,0,0
2000_ANG,ANG,2000,15,15,30,0,0,0,0,0,0,0,0,0
2004_ANG,ANG,2004,14,16,30,0,0,0,0,0,0,0,0,0
2008_ANG,ANG,2008,17,15,32,0,0,0,0,0,0,0,0,0
2012_ANG,ANG,2012,4,29,33,0,0,0,0,0,0,0,0,0
2016_ANG,ANG,2016,8,18,26,0,0,0,0,0,0,0,0,0
1976_ANT,ANT,1976,10,0,10,0,0,0,0,0,0,0,0,0
1984_ANT,ANT,1984,10,4,14,0,0,0,0,0,0,0,0,0
1988_ANT,ANT,1988,12,3,15,0,0,0,0,0,0,0,0,0
1992_ANT,ANT,1992,9,4,13,0,0,0,0,0,0,0,0,0
1996_ANT,ANT,1996,8,5,13,0,0,0,0,0,0,0,0,0
2000_ANT,ANT,2000,2,1,3,0,0,0,0,0,0,0,0,0
2004_ANT,ANT,2004,3,2,5,0,0,0,0,0,0,0,0,0
2008_ANT,ANT,2008,4,1,5,0,0,0,0,0,0,0,0,0
2012_ANT,ANT,2012,2,2,4,0,0,0,0,0,0,0,0,0
2016_ANT,ANT,2016,6,2,8,0,0,0,0,0,0,0,0,0
1908_ANZ,ANZ,1908,30,0,30,15,2,2,0,0,0,19,0,19
1912_ANZ,ANZ,1912,23,2,25,4,1,1,1,1,0,6,2,8
1900_ARG,ARG,1900,1,0,1,0,0,0,0,0,0,0,0,0
1908_ARG,ARG,1908,1,0,1,0,0,0,0,0,0,0,0,0
1920_ARG,ARG,1920,1,0,1,0,0,0,0,0,0,0,0,0
1924_ARG,ARG,1924,77,0,77,5,3,2,0,0,0,10,0,10
1928_ARG,ARG,1928,91,0,91,3,18,5,0,0,0,26,0,26
1932_ARG,ARG,1932,33,0,33,3,1,0,0,0,0,4,0,4
1936_ARG,ARG,1936,50,1,51,5,1,4,0,1,0,10,1,11
1948_ARG,ARG,1948,197,11,208,3,6,1,0,1,0,10,1,11
1952_ARG,ARG,1952,126,9,135,2,2,2,0,0,0,6,0,6
1956_ARG,ARG,1956,34,1,35,0,1,1,0,0,0,2,0,2
1960_ARG,ARG,1960,96,2,98,0,3,1,0,0,0,4,0,4
1964_ARG,ARG,1964,107,7,114,0,1,0,0,0,0,1,0,1
1968_ARG,ARG,1968,86,8,94,0,0,2,0,0,0,2,0,2
1972_ARG,ARG,1972,90,4,94,0,1,0,0,0,0,1,0,1
1976_ARG,ARG,1976,73,4,77,0,0,0,0,0,0,0,0,0
1980_ARG,ARG,1980,13,0,13,0,0,0,0,0,0,0,0,0
1984_ARG,ARG,1984,84,15,99,0,0,0,0,0,0,0,0,0
1988_ARG,ARG,1988,103,30,133,0,0,12,0,1,0,12,1,13
1992_ARG,ARG,1992,82,22,104,0,0,2,0,0,0,2,0,2
1996_ARG,ARG,1996,132,47,179,0,19,1,0,0,0,20,0,20
2000_ARG,ARG,2000,98,45,143,0,1,2,0,16,1,3,17,20
2004_ARG,ARG,2004,106,46,152,28,0,2,0,0,19,30,19,49
2008_ARG,ARG,2008,79,53,132,20,0,14,0,0,17,34,17,51
2012_ARG,ARG,2012,97,40,137,1,0,3,0,15,0,4,15,19
2016_ARG,ARG,2016,140,75,215,19,1,0,2,0,0,20,2,22
1996_ARM,ARM,1996,30,2,32,1,1,0,0,0,0,2,0,2
2000_ARM,ARM,2000,23,2,25,0,0,1,0,0,0,1,0,1
2004_ARM,ARM,2004,16,2,18,0,0,0,0,0,0,0,0,0
2008_ARM,ARM,2008,23,2,25,0,0,6,0,0,0,6,0,6
2012_ARM,ARM,2012,20,4,24,0,1,1,0,0,1,2,1,3
2016_ARM,ARM,2016,24,7,31,1,3,0,0,0,0,4,0,4
1988_ARU,ARU,1988,4,4,8,0,0,0,0,0,0,0,0,0
1992_ARU,ARU,1992,4,1,5,0,0,0,0,0,0,0,0,0
1996_ARU,ARU,1996,3,0,3,0,0,0,0,0,0,0,0,0
2000_ARU,ARU,2000,3,2,5,0,0,0,0,0,0,0,0,0
2004_ARU,ARU,2004,3,1,4,0,0,0,0,0,0,0,0,0
2008_ARU,ARU,2008,2,0,2,0,0,0,0,0,0,0,0,0
2012_ARU,ARU,2012,3,1,4,0,0,0,0,0,0,0,0,0
2016_ARU,ARU,2016,3,4,7,0,0,0,0,0,0,0,0,0
1988_ASA,ASA,1988,6,0,6,0,0,0,0,0,0,0,0,0
1992_ASA,ASA,1992,3,0,3,0,0,0,0,0,0,0,0,0
1996_ASA,ASA,1996,6,1,7,0,0,0,0,0,0,0,0,0
2000_ASA,ASA,2000,3,1,4,0,0,0,0,0,0,0,0,0
2004_ASA,ASA,2004,2,1,3,0,0,0,0,0,0,0,0,0
2008_ASA,ASA,2008,2,2,4,0,0,0,0,0,0,0,0,0
2012_ASA,ASA,2012,3,1,4,0,0,0,0,0,0,0,0,0
2016_ASA,ASA,2016,3,1,4,0,0,0,0,0,0,0,0,0
1896_AUS,AUS,1896,1,0,1,0,0,1,0,0,0,1,0,1
1900_AUS,AUS,1900,2,0,2,1,0,0,0,0,0,1,0,1
1904_AUS,AUS,1904,2,0,2,0,0,1,0,0,0,1,0,1
1920_AUS,AUS,1920,12,1,13,0,6,1,0,0,0,7,0,7
1924_AUS,AUS,1924,36,1,37,4,5,2,0,0,0,11,0,11
1928_AUS,AUS,1928,14,4,18,1,0,1,0,0,0,2,0,2
1932_AUS,AUS,1932,9,4,13,2,0,1,1,1,0,3,2,5
1936_AUS,AUS,1936,29,4,33,0,0,1,0,0,0,1,0,1
1948_AUS,AUS,1948,66,9,75,2,4,2,0,5,1,8,6,14
1952_AUS,AUS,1952,78,12,90,2,2,10,1,0,1,14,2,16
1956_AUS,AUS,1956,261,45,306,8,11,22,6,2,2,41,10,51
1960_AUS,AUS,1960,186,33,219,8,9,8,1,9,1,25,11,36
1964_AUS,AUS,1964,206,42,248,6,0,23,2,6,3,29,11,40
1968_AUS,AUS,1968,107,24,131,1,28,9,2,7,2,38,11,49
1972_AUS,AUS,1972,143,29,172,6,4,0,2,1,2,10,5,15
1976_AUS,AUS,1976,151,37,188,0,15,8,0,0,0,23,0,23
1980_AUS,AUS,1980,97,32,129,5,2,4,1,0,1,11,2,13
1984_AUS,AUS,1984,177,75,252,6,10,19,1,2,8,35,11,46
1988_AUS,AUS,1988,197,74,271,1,5,8,17,1,3,14,21,35
1992_AUS,AUS,1992,202,99,301,10,24,9,2,3,7,43,12,55
1996_AUS,AUS,1996,250,167,417,11,6,37,21,10,41,54,72,126
2000_AUS,AUS,2000,341,276,617,15,31,33,36,23,21,79,80,159
2004_AUS,AUS,2004,268,202,470,25,41,17,10,32,12,83,54,137
2008_AUS,AUS,2008,233,199,432,9,16,29,13,22,37,54,72,126
2012_AUS,AUS,2012,221,184,405,9,13,27,9,15,32,49,56,105
2016_AUS,AUS,2016,208,212,420,3,20,16,20,10,5,39,35,74
1896_AUT,AUT,1896,3,0,3,2,1,0,0,0,0,3,0,3
1900_AUT,AUT,1900,16,0,16,0,1,3,0,0,0,4,0,4
1904_AUT,AUT,1904,2,0,2,0,1,1,0,0,0,2,0,2
1908_AUT,AUT,1908,7,0,7,0,0,1,0,0,0,1,0,1
1912_AUT,AUT,1912,79,6,85,0,9,1,0,0,4,10,4,14
1924_AUT,AUT,1924,48,5,53,1,4,1,2,0,0,6,2,8
1928_AUT,AUT,1928,100,11,111,3,2,3,0,2,1,8,3,11
1932_AUT,AUT,1932,23,3,26,1,1,1,1,1,0,3,2,5
1936_AUT,AUT,1936,265,27,292,5,43,8,0,1,1,56,2,58
1948_AUT,AUT,1948,157,44,201,1,3,2,2,2,4,6,8,14
1952_AUT,AUT,1952,121,29,150,1,3,4,1,2,0,8,3,11
1956_AUT,AUT,1956,79,15,94,1,1,6,1,2,2,8,5,13
1960_AUT,AUT,1960,99,30,129,2,4,2,0,0,1,8,1,9
1964_AUT,AUT,1964,114,25,139,4,7,1,1,2,2,12,5,17
1968_AUT,AUT,1968,98,21,119,2,9,5,1,1,2,16,4,20
1972_AUT,AUT,1972,126,25,151,0,1,2,1,0,2,3,3,6
1976_AUT,AUT,1976,117,20,137,2,1,4,0,1,0,7,1,8
1980_AUT,AUT,1980,97,29,126,2,5,4,2,0,0,11,2,13
1984_AUT,AUT,1984,128,38,166,1,1,2,0,0,0,4,0,4
1988_AUT,AUT,1988,132,22,154,2,5,4,2,0,0,11,2,13
1992_AUT,AUT,1992,116,44,160,6,10,6,1,1,2,22,4,26
1996_AUT,AUT,1996,56,16,72,0,1,1,0,0,1,2,1,3
2000_AUT,AUT,2000,55,37,92,3,0,0,0,1,0,3,1,4
2004_AUT,AUT,2004,54,20,74,2,1,1,1,1,0,4,2,6
2008_AUT,AUT,2008,40,30,70,0,1,0,0,0,2,1,2,3
2012_AUT,AUT,2012,39,31,70,0,0,0,0,0,0,0,0,0
2016_AUT,AUT,2016,37,34,71,0,0,1,0,0,1,1,1,2
1996_AZE,AZE,1996,20,3,23,0,1,0,0,0,0,1,0,1
2000_AZE,AZE,2000,25,6,31,1,0,1,1,0,0,2,1,3
2004_AZE,AZE,2004,30,6,36,1,0,2,0,0,2,3,2,5
2008_AZE,AZE,2008,30,14,44,1,2,3,0,0,1,6,1,7
2012_AZE,AZE,2012,38,14,52,2,1,5,0,1,1,8,2,10
2016_AZE,AZE,2016,42,14,56,1,6,7,0,1,3,14,4,18
1952_BAH,BAH,1952,7,0,7,0,0,0,0,0,0,0,0,0
1956_BAH,BAH,1956,4,0,4,0,0,2,0,0,0,2,0,2
1960_BAH,BAH,1960,13,0,13,0,0,0,0,0,0,0,0,0
1964_BAH,BAH,1964,11,0,11,2,0,0,0,0,0,2,0,2
1968_BAH,BAH,1968,16,0,16,0,0,0,0,0,0,0,0,0
1972_BAH,BAH,1972,19,1,20,0,0,0,0,0,0,0,0,0
1976_BAH,BAH,1976,10,1,11,0,0,0,0,0,0,0,0,0
1984_BAH,BAH,1984,17,5,22,0,0,0,0,0,0,0,0,0
1988_BAH,BAH,1988,12,4,16,0,0,0,0,0,0,0,0,0
1992_BAH,BAH,1992,12,2,14,0,0,1,0,0,0,1,0,1
1996_BAH,BAH,1996,19,7,26,0,0,0,0,5,0,0,5,5
2000_BAH,BAH,2000,16,9,25,0,0,5,4,0,0,5,4,9
2004_BAH,BAH,2004,13,9,22,0,0,0,1,0,1,0,2,2
2008_BAH,BAH,2008,16,9,25,0,6,1,0,0,0,7,0,7
2012_BAH,BAH,2012,12,9,21,4,0,0,0,0,0,4,0,4
2016_BAH,BAH,2016,17,12,29,0,0,5,1,0,0,5,1,6
1984_BAN,BAN,1984,1,0,1,0,0,0,0,0,0,0,0,0
1988_BAN,BAN,1988,6,0,6,0,0,0,0,0,0,0,0,0
1992_BAN,BAN,1992,5,1,6,0,0,0,0,0,0,0,0,0
1996_BAN,BAN,1996,3,1,4,0,0,0,0,0,0,0,0,0
2000_BAN,BAN,2000,2,3,5,0,0,0,0,0,0,0,0,0
2004_BAN,BAN,2004,3,1,4,0,0,0,0,0,0,0,0,0
2008_BAN,BAN,2008,3,2,5,0,0,0,0,0,0,0,0,0
2012_BAN,BAN,2012,4,1,5,0,0,0,0,0,0,0,0,0
2016_BAN,BAN,2016,4,3,7,0,0,0,0,0,0,0,0,0
1968_BAR,BAR,1968,9,0,9,0,0,0,0,0,0,0,0,0
1972_BAR,BAR,1972,8,5,13,0,0,0,0,0,0,0,0,0
1976_BAR,BAR,1976,9,2,11,0,0,0,0,0,0,0,0,0
1984_BAR,BAR,1984,13,3,16,0,0,0,0,0,0,0,0,0
1988_BAR,BAR,1988,16,1,17,0,0,0,0,0,0,0,0,0
1992_BAR,BAR,1992,16,1,17,0,0,0,0,0,0,0,0,0
1996_BAR,BAR,1996,11,2,13,0,0,0,0,0,0,0,0,0
2000_BAR,BAR,2000,12,6,18,0,0,1,0,0,0,1,0,1
2004_BAR,BAR,2004,9,1,10,0,0,0,0,0,0,0,0,0
2008_BAR,BAR,2008,7,1,8,0,0,0,0,0,0,0,0,0
2012_BAR,BAR,2012,6,0,6,0,0,0,0,0,0,0,0,0
2016_BAR,BAR,2016,7,4,11,0,0,0,0,0,0,0,0,0
1996_BDI,BDI,1996,6,1,7,1,0,0,0,0,0,1,0,1
2000_BDI,BDI,2000,5,1,6,0,0,0,0,0,0,0,0,0
2004_BDI,BDI,2004,5,2,7,0,0,0,0,0,0,0,0,0
2008_BDI,BDI,2008,1,2,3,0,0,0,0,0,0,0,0,0
2012_BDI,BDI,2012,2,4,6,0,0,0,0,0,0,0,0,0
2016_BDI,BDI,2016,5,4,9,0,0,0,0,1,0,0,1,1
1900_BEL,BEL,1900,64,0,64,4,22,13,0,0,0,39,0,39
1908_BEL,BEL,1908,70,0,70,1,22,8,0,0,0,31,0,31
1912_BEL,BEL,1912,35,1,36,5,1,11,0,0,0,17,0,17
1920_BEL,BEL,1920,326,10,336,23,61,66,0,0,0,150,0,150
1924_BEL,BEL,1924,183,7,190,3,24,11,0,0,0,38,0,38
1928_BEL,BEL,1928,198,13,211,0,1,5,0,0,0,6,0,6
1932_BEL,BEL,1932,33,8,41,0,0,1,0,0,0,1,0,1
1936_BEL,BEL,1936,168,8,176,0,0,14,0,0,0,14,0,14
1948_BEL,BEL,1948,142,21,163,6,6,8,1,0,0,20,1,21
1952_BEL,BEL,1952,139,5,144,3,3,0,0,0,0,6,0,6
1956_BEL,BEL,1956,57,4,61,0,2,0,0,0,0,2,0,2
1960_BEL,BEL,1960,93,8,101,0,2,2,0,0,0,4,0,4
1964_BEL,BEL,1964,66,2,68,2,0,1,0,0,0,3,0,3
1968_BEL,BEL,1968,77,5,82,0,1,2,0,0,0,3,0,3
1972_BEL,BEL,1972,83,6,89,0,2,0,0,0,0,2,0,2
1976_BEL,BEL,1976,78,27,105,0,1,4,0,0,0,5,0,5
1980_BEL,BEL,1980,45,16,61,1,0,0,0,0,0,1,0,1
1984_BEL,BEL,1984,49,18,67,1,2,0,0,0,2,3,2,5
1988_BEL,BEL,1988,35,25,60,0,0,2,0,0,0,2,0,2
1992_BEL,BEL,1992,47,26,73,0,0,1,0,1,1,1,2,3
1996_BEL,BEL,1996,41,20,61,1,1,1,1,1,1,3,3,6
2000_BEL,BEL,2000,36,32,68,0,3,0,0,0,4,3,4,7
2004_BEL,BEL,2004,31,19,50,0,0,1,1,0,1,1,2,3
2008_BEL,BEL,2008,77,17,94,0,0,0,1,4,0,0,5,5
2012_BEL,BEL,2012,69,42,111,0,1,0,0,0,2,1,2,3
2016_BEL,BEL,2016,70,34,104,1,17,1,1,0,1,19,2,21
1972_BEN,BEN,1972,3,0,3,0,0,0,0,0,0,0,0,0
1980_BEN,BEN,1980,15,1,16,0,0,0,0,0,0,0,0,0
1984_BEN,BEN,1984,3,0,3,0,0,0,0,0,0,0,0,0
1988_BEN,BEN,1988,6,1,7,0,0,0,0,0,0,0,0,0
1992_BEN,BEN,1992,4,2,6,0,0,0,0,0,0,0,0,0
1996_BEN,BEN,1996,4,1,5,0,0,0,0,0,0,0,0,0
2000_BEN,BEN,2000,3,1,4,0,0,0,0,0,0,0,0,0
2004_BEN,BEN,2004,2,2,4,0,0,0,0,0,0,0,0,0
2008_BEN,BEN,2008,3,2,5,0,0,0,0,0,0,0,0,0
2012_BEN,BEN,2012,4,1,5,0,0,0,0,0,0,0,0,0
2016_BEN,BEN,2016,4,2,6,0,0,0,0,0,0,0,0,0
1936_BER,BER,1936,5,0,5,0,0,0,0,0,0,0,0,0
1948_BER,BER,1948,10,2,12,0,0,0,0,0,0,0,0,0
1952_BER,BER,1952,4,2,6,0,0,0,0,0,0,0,0,0
1956_BER,BER,1956,3,0,3,0,0,0,0,0,0,0,0,0
1960_BER,BER,1960,9,0,9,0,0,0,0,0,0,0,0,0
1964_BER,BER,1964,4,0,4,0,0,0,0,0,0,0,0,0
1968_BER,BER,1968,6,0,6,0,0,0,0,0,0,0,0,0
1972_BER,BER,1972,9,0,9,0,0,0,0,0,0,0,0,0
1976_BER,BER,1976,15,1,16,0,0,1,0,0,0,1,0,1
1984_BER,BER,1984,11,1,12,0,0,0,0,0,0,0,0,0
1988_BER,BER,1988,11,1,12,0,0,0,0,0,0,0,0,0
1992_BER,BER,1992,15,6,21,0,0,0,0,0,0,0,0,0
1996_BER,BER,1996,7,2,9,0,0,0,0,0,0,0,0,0
2000_BER,BER,2000,4,2,6,0,0,0,0,0,0,0,0,0
2004_BER,BER,2004,5,5,10,0,0,0,0,0,0,0,0,0
2008_BER,BER,2008,2,4,6,0,0,0,0,0,0,0,0,0
2012_BER,BER,2012,5,3,8,0,0,0,0,0,0,0,0,0
2016_BER,BER,2016,4,4,8,0,0,0,0,0,0,0,0,0
1984_BHU,BHU,1984,3,3,6,0,0,0,0,0,0,0,0,0
1988_BHU,BHU,1988,3,0,3,0,0,0,0,0,0,0,0,0
1992_BHU,BHU,1992,3,3,6,0,0,0,0,0,0,0,0,0
1996_BHU,BHU,1996,1,1,2,0,0,0,0,0,0,0,0,0
2000_BHU,BHU,2000,1,1,2,0,0,0,0,0,0,0,0,0
2004_BHU,BHU,2004,1,1,2,0,0,0,0,0,0,0,0,0
2008_BHU,BHU,2008,1,1,2,0,0,0,0,0,0,0,0,0
2012_BHU,BHU,2012,0,2,2,0,0,0,0,0,0,0,0,0
2016_BHU,BHU,2016,0,2,2,0,0,0,0,0,0,0,0,0
1992_BIH,BIH,1992,6,4,10,0,0,0,0,0,0,0,0,0
1996_BIH,BIH,1996,7,2,9,0,0,0,0,0,0,0,0,0
2000_BIH,BIH,2000,7,2,9,0,0,0,0,0,0,0,0,0
2004_BIH,BIH,2004,7,2,9,0,0,0,0,0,0,0,0,0
2008_BIH,BIH,2008,4,1,5,0,0,0,0,0,0,0,0,0
2012_BIH,BIH,2012,4,2,6,0,0,0,0,0,0,0,0,0
2016_BIH,BIH,2016,7,4,11,0,0,0,0,0,0,0,0,0
1968_BIZ,BIZ,1968,7,0,7,0,0,0,0,0,0,0,0,0
1972_BIZ,BIZ,1972,1,0,1,0,0,0,0,0,0,0,0,0
1976_BIZ,BIZ,1976,4,0,4,0,0,0,0,0,0,0,0,0
1984_BIZ,BIZ,1984,11,0,11,0,0,0,0,0,0,0,0,0
1988_BIZ,BIZ,1988,10,0,10,0,0,0,0,0,0,0,0,0
1992_BIZ,BIZ,1992,9,1,10,0,0,0,0,0,0,0,0,0
1996_BIZ,BIZ,1996,2,3,5,0,0,0,0,0,0,0,0,0
2000_BIZ,BIZ,2000,1,1,2,0,0,0,0,0,0,0,0,0
2004_BIZ,BIZ,2004,1,1,2,0,0,0,0,0,0,0,0,0
2008_BIZ,BIZ,2008,3,1,4,0,0,0,0,0,0,0,0,0
2012_BIZ,BIZ,2012,2,1,3,0,0,0,0,0,0,0,0,0
2016_BIZ,BIZ,2016,2,1,3,0,0,0,0,0,0,0,0,0
1996_BLR,BLR,1996,91,66,157,0,5,2,1,1,10,7,12,19
2000_BLR,BLR,2000,72,67,139,0,1,8,3,7,3,9,13,22
2004_BLR,BLR,2004,82,69,151,1,3,4,1,2,4,8,7,15
2008_BLR,BLR,2008,93,84,177,7,3,5,1,2,11,15,14,29
2012_BLR,BLR,2012,89,71,160,2,4,0,1,6,8,6,15,21
2016_BLR,BLR,2016,53,67,120,1,2,2,0,2,5,5,7,12
1900_BOH,BOH,1900,6,1,7,0,1,0,0,0,0,1,0,1
1908_BOH,BOH,1908,19,0,19,0,0,4,0,0,0,4,0,4
1912_BOH,BOH,1912,43,0,43,0,0,0,0,0,0,0,0,0
1936_BOL,BOL,1936,2,0,2,0,0,0,0,0,0,0,0,0
1956_BOL,BOL,1956,1,0,1,0,0,0,0,0,0,0,0,0
1964_BOL,BOL,1964,1,0,1,0,0,0,0,0,0,0,0,0
1968_BOL,BOL,1968,4,0,4,0,0,0,0,0,0,0,0,0
1972_BOL,BOL,1972,11,0,11,0,0,0,0,0,0,0,0,0
1976_BOL,BOL,1976,4,0,4,0,0,0,0,0,0,0,0,0
1980_BOL,BOL,1980,3,0,3,0,0,0,0,0,0,0,0,0
1984_BOL,BOL,1984,13,1,14,0,0,0,0,0,0,0,0,0
1988_BOL,BOL,1988,12,1,13,0,0,0,0,0,0,0,0,0
1992_BOL,BOL,1992,13,5,18,0,0,0,0,0,0,0,0,0
1996_BOL,BOL,1996,6,2,8,0,0,0,0,0,0,0,0,0
2000_BOL,BOL,2000,3,2,5,0,0,0,0,0,0,0,0,0
2004_BOL,BOL,2004,4,3,7,0,0,0,0,0,0,0,0,0
2008_BOL,BOL,2008,4,3,7,0,0,0,0,0,0,0,0,0
2012_BOL,BOL,2012,3,2,5,0,0,0,0,0,0,0,0,0
2016_BOL,BOL,2016,6,6,12,0,0,0,0,0,0,0,0,0
1980_BOT,BOT,1980,7,0,7,0,0,0,0,0,0,0,0,0
1984_BOT,BOT,1984,7,0,7,0,0,0,0,0,0,0,0,0
1988_BOT,BOT,1988,8,0,8,0,0,0,0,0,0,0,0,0
1992_BOT,BOT,1992,6,0,6,0,0,0,0,0,0,0,0,0
1996_BOT,BOT,1996,7,0,7,0,0,0,0,0,0,0,0,0
2000_BOT,BOT,2000,7,0,7,0,0,0,0,0,0,0,0,0
2004_BOT,BOT,2004,10,1,11,0,0,0,0,0,0,0,0,0
2008_BOT,BOT,2008,9,2,11,0,0,0,0,0,0,0,0,0
2012_BOT,BOT,2012,3,1,4,0,1,0,0,0,0,1,0,1
2016_BOT,BOT,2016,9,3,12,0,0,0,0,0,0,0,0,0
1900_BRA,BRA,1900,1,0,1,0,0,0,0,0,0,0,0,0
1920_BRA,BRA,1920,19,0,19,1,1,5,0,0,0,7,0,7
1924_BRA,BRA,1924,12,0,12,0,0,0,0,0,0,0,0,0
1932_BRA,BRA,1932,58,1,59,0,0,0,0,0,0,0,0,0
1936_BRA,BRA,1936,67,6,73,0,0,0,0,0,0,0,0,0
1948_BRA,BRA,1948,59,11,70,0,0,10,0,0,0,10,0,10
1952_BRA,BRA,1952,92,5,97,1,0,2,0,0,0,3,0,3
1956_BRA,BRA,1956,46,1,47,1,0,0,0,0,0,1,0,1
1960_BRA,BRA,1960,71,1,72,0,0,13,0,0,0,13,0,13
1964_BRA,BRA,1964,60,1,61,0,0,12,0,0,0,12,0,12
1968_BRA,BRA,1968,73,3,76,0,1,3,0,0,0,4,0,4
1972_BRA,BRA,1972,78,3,81,0,0,2,0,0,0,2,0,2
1976_BRA,BRA,1976,72,7,79,0,0,3,0,0,0,3,0,3
1980_BRA,BRA,1980,91,15,106,4,0,5,0,0,0,9,0,9
1984_BRA,BRA,1984,126,21,147,1,33,2,0,0,0,36,0,36
1988_BRA,BRA,1988,127,33,160,1,17,5,0,0,0,23,0,23
1992_BRA,BRA,1992,138,51,189,13,1,0,0,0,0,14,0,14
1996_BRA,BRA,1996,156,65,221,3,1,31,2,14,12,35,28,63
2000_BRA,BRA,2000,106,92,198,0,10,10,0,2,26,20,28,48
